255 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
265 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
275 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
525 -3.07861e+06 1.01066e+06 44446.5 18165.5 1.42088e+07 957529 1886.5 278.922 -1.97966 0.649891 0.0285808 0.0116811 2.28423 0.439738 0.0199056 0.00655047 1.55512e+06 inf 
535 -3.48079e+06 1.23742e+06 58416.1 22559 1.77575e+07 1.42919e+06 3239.15 430.738 -2.2695 0.806804 0.0380878 0.0147087 2.53523 0.53001 0.0257152 0.00803117 1.53372e+06 inf 
545 -3.8956e+06 1.49548e+06 75573.3 27778.6 2.17417e+07 2.07951e+06 5391.61 653.758 -2.5744 0.98828 0.0499423 0.0183574 2.78217 0.63051 0.0326924 0.00974884 1.51321e+06 inf 
555 -4.32271e+06 1.79045e+06 96619.2 34012 2.61969e+07 2.96582e+06 8754.53 978.073 -2.88083 1.19323 0.0643909 0.022667 3.02646 0.74347 0.0410875 0.0117489 1.50051e+06 inf 
565 -4.74788e+06 2.11834e+06 121811 41311.7 3.09895e+07 4.13871e+06 13851.8 1441.75 -3.19743 1.42659 0.0820326 0.0278211 3.26284 0.867203 0.0509808 0.014033 1.4849e+06 inf 
575 -5.18181e+06 2.4859e+06 151979 49920 3.61569e+07 5.67738e+06 21452.4 2100.09 -3.5171 1.68728 0.103155 0.0338828 3.48872 1.00327 0.0626078 0.0166545 1.47332e+06 inf 
585 -5.61644e+06 2.89256e+06 187597 59969.9 4.15729e+07 7.64561e+06 32465.8 3018.24 -3.83701 1.97613 0.128162 0.04097 3.6985 1.14814 0.0758578 0.0195819 1.46375e+06 inf 
595 -6.02365e+06 3.33047e+06 228714 71499.4 4.69846e+07 1.01001e+07 48031.4 4275.91 -4.13996 2.28898 0.157191 0.0491404 3.89262 1.30468 0.0911157 0.0228908 1.455e+06 inf 
605 -6.43875e+06 3.81069e+06 276553 84864.6 5.27368e+07 1.3175e+07 69902.2 6000.19 -4.44363 2.6299 0.19086 0.0585684 4.08042 1.47518 0.108695 0.0266591 1.44898e+06 inf 
615 -6.83222e+06 4.33219e+06 331705 100362 5.82273e+07 1.69124e+07 99777.3 8328.46 -4.72056 2.99322 0.229183 0.0693431 4.2364 1.651 0.128116 0.0307553 1.44733e+06 inf 
625 -7.2161e+06 4.88477e+06 393892 117887 6.38214e+07 2.14079e+07 139959 11429.6 -4.99968 3.38441 0.272908 0.0816778 4.38427 1.83799 0.149972 0.035323 1.44331e+06 inf 
635 -7.58696e+06 5.47986e+06 464596 138000 6.92223e+07 2.67564e+07 193201 15538.7 -5.25504 3.79558 0.321799 0.0955845 4.50897 2.0313 0.173967 0.0403279 1.44375e+06 inf 
645 -7.92272e+06 6.09744e+06 542778 160617 7.42758e+07 3.29621e+07 262186 20901.5 -5.48448 4.22093 0.375736 0.111187 4.61927 2.23644 0.200796 0.0458967 1.44457e+06 inf 
655 -8.24425e+06 6.74437e+06 629268 185896 7.90819e+07 4.01222e+07 350317 27813.2 -5.70763 4.66924 0.435652 0.128699 4.70879 2.44448 0.229646 0.0518852 1.44443e+06 inf 
665 -8.57622e+06 7.44779e+06 727514 215261 8.38679e+07 4.84728e+07 463636 36884.6 -5.91004 5.13241 0.501344 0.148341 4.78188 2.65742 0.261065 0.0584201 1.45113e+06 inf 
675 -8.85572e+06 8.15163e+06 832339 247361 8.79265e+07 5.76643e+07 602274 48245.5 -6.07932 5.59597 0.571388 0.16981 4.83757 2.87589 0.294903 0.0654555 1.4567e+06 inf 
685 -9.11949e+06 8.87617e+06 946305 283080 9.17449e+07 6.7913e+07 772818 62613.9 -6.23406 6.06773 0.646891 0.193513 4.88396 3.09965 0.331403 0.0731806 1.46285e+06 inf 
695 -9.37444e+06 9.62408e+06 1.06992e+06 322832 9.53601e+07 7.92859e+07 980532 80658.2 -6.37831 6.54817 0.727964 0.219653 4.9193 3.32674 0.370427 0.0814374 1.46974e+06 inf 
705 -9.59725e+06 1.03802e+07 1.20197e+06 366845 9.81716e+07 9.14846e+07 1.22687e+06 103017 -6.48774 7.01704 0.812529 0.247987 4.92679 3.55032 0.411288 0.0902311 1.47929e+06 inf 
715 -9.83344e+06 1.1162e+07 1.34462e+06 415863 1.01228e+08 1.04842e+08 1.52099e+06 130819 -6.59444 7.48542 0.901718 0.278884 4.93943 3.77849 0.454863 0.099763 1.49117e+06 inf 
725 -1.00275e+07 1.19258e+07 1.49283e+06 468683 1.03539e+08 1.18735e+08 1.85927e+06 164367 -6.68225 7.9473 0.994814 0.312327 4.93409 3.99556 0.499351 0.109476 1.50061e+06 inf 
735 -1.02184e+07 1.27014e+07 1.65069e+06 526931 1.05694e+08 1.33517e+08 2.25268e+06 205328 -6.75372 8.39485 1.09101 0.34827 4.9239 4.21586 0.54643 0.120074 1.513e+06 inf 
745 -1.04016e+07 1.34618e+07 1.81437e+06 589960 1.07656e+08 1.48754e+08 2.69844e+06 254520 -6.82381 8.83141 1.19029 0.387033 4.90525 4.4265 0.594544 0.131068 1.52432e+06 inf 
755 -1.05743e+07 1.4222e+07 1.98606e+06 658808 1.0928e+08 1.64396e+08 3.20053e+06 313292 -6.87486 9.24645 1.29124 0.428324 4.87699 4.62441 0.643062 0.142216 1.53811e+06 inf 
765 -1.07364e+07 1.49492e+07 2.16087e+06 731955 1.10778e+08 1.80196e+08 3.75757e+06 382433 -6.92591 9.64349 1.39394 0.472173 4.84697 4.8213 0.693448 0.154125 1.55018e+06 inf 
775 -1.09341e+07 1.57131e+07 2.34898e+06 813682 1.12527e+08 1.96609e+08 4.38384e+06 465377 -6.96756 10.0129 1.49684 0.518505 4.81235 5.00282 0.743628 0.166452 1.56928e+06 inf 
785 -1.10682e+07 1.63643e+07 2.52765e+06 896615 1.13506e+08 2.11669e+08 5.03752e+06 559052 -6.9966 10.3444 1.59781 0.566781 4.77475 5.17646 0.794592 0.179319 1.58194e+06 inf 
795 -1.1267e+07 1.70718e+07 2.72259e+06 989712 1.15301e+08 2.27732e+08 5.7764e+06 670892 -7.02882 10.6501 1.69847 0.617423 4.74606 5.35206 0.847803 0.193182 1.60297e+06 inf 
805 -1.14285e+07 1.76814e+07 2.90898e+06 1.08539e+06 1.16472e+08 2.41866e+08 6.52785e+06 796439 -7.05063 10.9083 1.79466 0.669616 4.70579 5.49767 0.898041 0.207283 1.62091e+06 inf 
815 -1.16025e+07 1.8266e+07 3.09787e+06 1.18652e+06 1.17903e+08 2.5566e+08 7.33136e+06 939832 -7.08429 11.1529 1.89151 0.724466 4.6693 5.6315 0.94795 0.221347 1.63778e+06 inf 
825 -1.18393e+07 1.88902e+07 3.29971e+06 1.29828e+06 1.20078e+08 2.69705e+08 8.20321e+06 1.10569e+06 -7.1135 11.3499 1.98259 0.780054 4.64174 5.76438 0.999066 0.236342 1.66434e+06 inf 
835 -1.20319e+07 1.9376e+07 3.48387e+06 1.41018e+06 1.21741e+08 2.80947e+08 9.05289e+06 1.28687e+06 -7.14153 11.5006 2.06785 0.837012 4.61062 5.87291 1.04754 0.251466 1.68478e+06 inf 
845 -1.22739e+07 1.98617e+07 3.67307e+06 1.52993e+06 1.24144e+08 2.91709e+08 9.94206e+06 1.49121e+06 -7.17626 11.6126 2.14755 0.894512 4.59188 5.9751 1.09586 0.267806 1.71035e+06 inf 
855 -1.25323e+07 2.02921e+07 3.85732e+06 1.65454e+06 1.26748e+08 3.00787e+08 1.08306e+07 1.717e+06 -7.22434 11.6975 2.22357 0.953771 4.56877 6.04644 1.13979 0.283013 1.73474e+06 inf 
865 -1.28084e+07 2.06697e+07 4.03606e+06 1.78259e+06 1.2972e+08 3.08581e+08 1.17234e+07 1.96319e+06 -7.27758 11.7443 2.29325 1.01285 4.5544 6.11583 1.18411 0.299322 1.75997e+06 inf 
875 -1.31148e+07 2.09926e+07 4.20801e+06 1.91531e+06 1.33235e+08 3.14622e+08 1.25959e+07 2.23132e+06 -7.33505 11.7411 2.35351 1.07122 4.55134 6.17363 1.22711 0.316928 1.78797e+06 inf 
885 -1.34661e+07 2.12885e+07 4.37794e+06 2.05435e+06 1.37422e+08 3.19356e+08 1.3456e+07 2.52315e+06 -7.4024 11.7024 2.40658 1.12929 4.55476 6.2133 1.26697 0.334206 1.81916e+06 inf 
895 -1.38554e+07 2.15248e+07 4.53845e+06 2.1965e+06 1.42325e+08 3.22436e+08 1.42809e+07 2.83631e+06 -7.4816 11.6229 2.45067 1.18606 4.56924 6.24624 1.30599 0.353272 1.85193e+06 inf 
905 -1.42743e+07 2.17038e+07 4.68916e+06 2.34196e+06 1.4779e+08 3.23733e+08 1.50548e+07 3.16713e+06 -7.5546 11.4867 2.48172 1.23948 4.59839 6.27621 1.34491 0.374025 1.88948e+06 inf 
915 -1.47386e+07 2.18294e+07 4.83025e+06 2.48678e+06 1.54197e+08 3.23656e+08 1.57871e+07 3.51712e+06 -7.67959 11.3743 2.51681 1.29574 4.62263 6.26641 1.37534 0.391988 1.91919e+06 inf 
