255 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
265 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
275 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
575 8.2238e+08 7.40536e+07 8.44099e+08 472275 2.25124e+07 6.9152e+11 5.15632e+09 6.83186e+11 161656 3.67536e+08 558.183 50.2632 572.925 0.320552 15.2801 397.234 31.1996 368.054 0.0834787 3.99754 1.47332e+06 inf 
585 9.1112e+08 8.14949e+07 8.85835e+08 545803 2.1233e+07 8.40525e+11 6.1929e+09 7.45212e+11 216087 3.27763e+08 622.455 55.6754 605.181 0.372879 14.5059 432.175 33.6317 377.978 0.0926615 3.67416 1.46375e+06 inf 
595 9.99634e+08 8.91168e+07 9.21604e+08 624126 1.99427e+07 1.00443e+12 7.35486e+09 8.00453e+11 282894 2.89878e+08 687.032 61.2486 633.404 0.428952 13.7063 467.24 36.1039 385.924 0.102124 3.37149 1.455e+06 inf 
605 1.09241e+09 9.73011e+07 9.55517e+08 707922 1.87058e+07 1.19102e+12 8.70494e+09 8.53672e+11 364027 2.55382e+08 753.914 67.1512 659.439 0.488564 12.9096 503.567 38.7082 392.8 0.111955 3.09695 1.44898e+06 inf 
615 1.18701e+09 1.05977e+08 9.86208e+08 798361 1.75419e+07 1.39277e+12 1.02219e+10 8.99833e+11 461746 2.24232e+08 820.134 73.2226 681.397 0.551609 12.1201 538.222 41.2438 396.758 0.121492 2.83372 1.44733e+06 inf 
625 1.2827e+09 1.15041e+08 1.01279e+09 891614 1.63931e+07 1.6147e+12 1.19475e+10 9.41093e+11 575560 1.9589e+08 888.72 79.7063 701.71 0.617755 11.358 573.515 43.8714 399.55 0.130981 2.59202 1.44331e+06 inf 
635 1.38076e+09 1.24671e+08 1.03699e+09 990702 1.53261e+07 1.8539e+12 1.38908e+10 9.76459e+11 708374 1.7083e+08 956.368 86.3526 718.259 0.686201 10.6155 607.823 46.5251 400.55 0.14063 2.37399 1.44375e+06 inf 
645 1.47651e+09 1.3458e+08 1.05555e+09 1.09245e+06 1.42894e+07 2.10552e+12 1.60443e+10 1.00306e+12 858962 1.48201e+08 1022.11 93.1624 730.703 0.756243 9.8918 642.52 49.2683 400.549 0.150699 2.17803 1.44457e+06 inf 
655 1.57289e+09 1.44898e+08 1.07105e+09 1.19624e+06 1.33061e+07 2.37271e+12 1.84443e+10 1.02413e+12 1.02774e+06 1.28324e+08 1088.94 100.315 741.508 0.828176 9.21201 675.931 52.0214 398.986 0.160143 1.99491 1.44443e+06 inf 
665 1.67542e+09 1.56379e+08 1.08745e+09 1.30805e+06 1.24251e+07 2.66282e+12 2.12121e+10 1.0422e+12 1.22077e+06 1.11218e+08 1154.57 107.764 749.385 0.901398 8.56234 708.504 54.8143 395.755 0.169524 1.82451 1.45113e+06 inf 
675 1.77136e+09 1.67806e+08 1.09726e+09 1.41907e+06 1.15714e+07 2.95268e+12 2.41688e+10 1.05022e+12 1.42922e+06 9.60046e+07 1216.01 115.197 753.249 0.974169 7.94356 740.466 57.6305 391.888 0.179258 1.67498 1.4567e+06 inf 
685 1.86716e+09 1.79782e+08 1.10413e+09 1.53159e+06 1.07621e+07 3.2557e+12 2.74679e+10 1.05305e+12 1.65641e+06 8.2665e+07 1276.39 122.899 754.784 1.04699 7.35693 772.289 60.6046 387.513 0.190073 1.54442 1.46285e+06 inf 
695 1.96334e+09 1.92395e+08 1.10912e+09 1.64555e+06 1.00086e+07 3.57174e+12 3.11357e+10 1.05178e+12 1.90123e+06 7.11147e+07 1335.85 130.904 754.638 1.11962 6.80981 803.559 63.6289 382.289 0.200076 1.41861 1.46974e+06 inf 
705 2.05669e+09 2.05518e+08 1.11122e+09 1.7612e+06 9.30896e+06 3.88464e+12 3.51147e+10 1.04376e+12 2.16274e+06 6.11128e+07 1390.33 138.93 751.184 1.19057 6.29285 832.474 66.6022 375.903 0.211066 1.30852 1.47929e+06 inf 
715 2.15284e+09 2.19621e+08 1.11319e+09 1.87877e+06 8.66465e+06 4.21585e+12 3.96098e+10 1.03493e+12 2.44097e+06 5.25332e+07 1443.72 147.281 746.52 1.25993 5.81063 861.902 69.7949 369.795 0.222542 1.21081 1.49117e+06 inf 
725 2.24237e+09 2.33789e+08 1.11094e+09 1.99294e+06 8.0522e+06 4.53685e+12 4.43914e+10 1.0193e+12 2.72748e+06 4.50606e+07 1494.3 155.796 740.323 1.32808 5.36594 889.043 72.8691 362.187 0.231889 1.11122 1.50061e+06 inf 
735 2.33231e+09 2.48762e+08 1.10772e+09 2.10836e+06 7.48366e+06 4.8643e+12 4.96612e+10 1.00144e+12 3.02778e+06 3.86182e+07 1541.52 164.417 732.137 1.3935 4.94625 915.826 76.0936 354.775 0.24358 1.02904 1.513e+06 inf 
745 2.41932e+09 2.64308e+08 1.1028e+09 2.21995e+06 6.95032e+06 5.18979e+12 5.54233e+10 9.81199e+11 3.33173e+06 3.30652e+07 1587.15 173.395 723.471 1.45636 4.55963 941.076 79.333 346.826 0.254462 0.949519 1.52432e+06 inf 
755 2.50492e+09 2.80563e+08 1.09716e+09 2.33306e+06 6.46266e+06 5.50931e+12 6.16485e+10 9.5846e+11 3.64563e+06 2.83268e+07 1628.57 182.408 713.321 1.51684 4.2017 964.168 82.5107 338.107 0.263442 0.87313 1.53811e+06 inf 
765 2.58596e+09 2.97093e+08 1.08923e+09 2.43886e+06 5.99715e+06 5.82355e+12 6.83465e+10 9.3383e+11 3.95411e+06 2.42129e+07 1668.16 191.65 702.648 1.57327 3.86867 986.876 85.7876 329.674 0.274881 0.807946 1.55018e+06 inf 
775 2.67394e+09 3.15425e+08 1.08451e+09 2.55227e+06 5.58738e+06 6.14882e+12 7.58514e+10 9.11145e+11 4.27915e+06 2.07711e+07 1703.93 200.999 691.088 1.62639 3.56046 1007.41 89.075 320.949 0.285786 0.747776 1.56928e+06 inf 
785 2.74419e+09 3.32613e+08 1.0732e+09 2.64924e+06 5.1802e+06 6.42947e+12 8.34567e+10 8.82414e+11 4.5768e+06 1.77244e+07 1734.69 210.256 678.405 1.67468 3.27458 1027.19 92.4566 312.361 0.297675 0.693759 1.58194e+06 inf 
795 2.82632e+09 3.52062e+08 1.06655e+09 2.75498e+06 4.82301e+06 6.74313e+12 9.21237e+10 8.58295e+11 4.88915e+06 1.51778e+07 1763.17 219.631 665.359 1.71867 3.00879 1047.79 96.0881 304.527 0.310222 0.644766 1.60297e+06 inf 
805 2.89506e+09 3.71115e+08 1.05638e+09 2.85004e+06 4.48045e+06 7.00658e+12 1.01059e+11 8.30554e+11 5.17962e+06 1.29661e+07 1786.07 228.954 651.721 1.75829 2.76415 1064.22 99.6338 296.071 0.322337 0.598941 1.62091e+06 inf 
815 2.9625e+09 3.90704e+08 1.04608e+09 2.93964e+06 4.1602e+06 7.26769e+12 1.10602e+11 8.03527e+11 5.45743e+06 1.1071e+07 1808.85 238.557 638.717 1.79489 2.54015 1079.62 103.065 287.507 0.33252 0.554437 1.63778e+06 inf 
825 3.04042e+09 4.12596e+08 1.04034e+09 3.03852e+06 3.88214e+06 7.5528e+12 1.21256e+11 7.80603e+11 5.74456e+06 9.49745e+06 1826.8 247.903 625.076 1.82566 2.33254 1095.82 106.766 279.814 0.344275 0.515461 1.66434e+06 inf 
835 3.09941e+09 4.33288e+08 1.0298e+09 3.11964e+06 3.60594e+06 7.7735e+12 1.31965e+11 7.54006e+11 5.98944e+06 8.10434e+06 1839.66 257.178 611.238 1.85166 2.1403 1108.88 110.395 271.897 0.355495 0.47899 1.68478e+06 inf 
845 3.16297e+09 4.55452e+08 1.0219e+09 3.20233e+06 3.35736e+06 8.00243e+12 1.43615e+11 7.30466e+11 6.22768e+06 6.9322e+06 1849.31 266.291 597.478 1.87232 1.96296 1122 114.267 264.773 0.368203 0.447046 1.71035e+06 inf 
855 3.22225e+09 4.78193e+08 1.01409e+09 3.27867e+06 3.12474e+06 8.2063e+12 1.55873e+11 7.07336e+11 6.44429e+06 5.92692e+06 1857.48 275.657 584.58 1.89001 1.80127 1131.52 117.758 256.932 0.37779 0.414764 1.73474e+06 inf 
865 3.27844e+09 5.0118e+08 1.00602e+09 3.34856e+06 2.90707e+06 8.40082e+12 1.68683e+11 6.84987e+11 6.63583e+06 5.06371e+06 1862.78 284.766 571.611 1.90262 1.65177 1141.63 121.46 249.928 0.387882 0.385754 1.75997e+06 inf 
875 3.3303e+09 5.24723e+08 9.98664e+08 3.41342e+06 2.70529e+06 8.56993e+12 1.82104e+11 6.63796e+11 6.80296e+06 4.32566e+06 1862.62 293.475 558.547 1.90911 1.51305 1150.55 125.388 243.481 0.400207 0.360534 1.78797e+06 inf 
885 3.3827e+09 5.49379e+08 9.93061e+08 3.478e+06 2.52158e+06 8.72934e+12 1.96271e+11 6.44423e+11 6.95502e+06 3.7003e+06 1859.49 301.997 545.891 1.91188 1.38613 1157.96 129.187 237.161 0.40981 0.335755 1.81916e+06 inf 
895 3.42984e+09 5.74314e+08 9.87925e+08 3.53509e+06 2.34948e+06 8.86389e+12 2.10965e+11 6.26215e+11 7.07637e+06 3.16351e+06 1852.04 310.117 533.458 1.90887 1.26867 1164.58 133.207 231.44 0.42105 0.314179 1.85193e+06 inf 
905 3.47281e+09 5.99519e+08 9.832e+08 3.58832e+06 2.19048e+06 8.97673e+12 2.26014e+11 6.08745e+11 7.17254e+06 2.70456e+06 1837.97 317.293 520.355 1.8991 1.1593 1171.65 137.629 226.73 0.43525 0.29563 1.88948e+06 inf 
915 3.51197e+09 6.24733e+08 9.78662e+08 3.6297e+06 2.03851e+06 9.06936e+12 2.41553e+11 5.92558e+11 7.2379e+06 2.3097e+06 1829.92 325.519 509.934 1.89126 1.06217 1173.46 141.066 220.728 0.440968 0.274349 1.91919e+06 inf 
925 3.55759e+09 6.52206e+08 9.77922e+08 3.67935e+06 1.90463e+06 9.17141e+12 2.58234e+11 5.79213e+11 7.2981e+06 1.97821e+06 1811.29 332.061 497.894 1.87328 0.969714 1178.43 145.643 216.792 0.454443 0.258511 1.96412e+06 inf 
935 3.59459e+09 6.79197e+08 9.76783e+08 3.71797e+06 1.77708e+06 9.23631e+12 2.74935e+11 5.66178e+11 7.32278e+06 1.69187e+06 1791.46 338.495 486.805 1.85294 0.885653 1180.6 149.807 212.581 0.464864 0.242498 2.00652e+06 inf 
945 3.62711e+09 7.06113e+08 9.76177e+08 3.75013e+06 1.65794e+06 9.28047e+12 2.91868e+11 5.54213e+11 7.31949e+06 1.44665e+06 1767.04 344.001 475.571 1.82697 0.80771 1182.7 154.448 209.362 0.477547 0.228867 2.05264e+06 inf 
955 3.64966e+09 7.32663e+08 9.75837e+08 3.776e+06 1.54658e+06 9.27712e+12 3.08463e+11 5.42424e+11 7.286e+06 1.23571e+06 1737.5 348.799 464.567 1.79765 0.736283 1182.23 158.711 205.935 0.486952 0.214875 2.10053e+06 inf 
965 3.67934e+09 7.60728e+08 9.78179e+08 3.80113e+06 1.44458e+06 9.29573e+12 3.26166e+11 5.33347e+11 7.24171e+06 1.05727e+06 1707.77 353.093 454.023 1.7643 0.670506 1182.43 163.45 203.512 0.498487 0.202866 2.15447e+06 inf 
975 3.71168e+09 7.89782e+08 9.82527e+08 3.82169e+06 1.34974e+06 9.31383e+12 3.44584e+11 5.26194e+11 7.18344e+06 905516 1682.29 357.964 445.324 1.73216 0.611761 1179.54 167.459 200.451 0.505449 0.190179 2.20632e+06 inf 
985 3.72671e+09 8.16255e+08 9.84672e+08 3.82525e+06 1.25729e+06 9.27177e+12 3.6173e+11 5.18107e+11 7.08068e+06 772883 1653.62 362.19 436.92 1.69734 0.557888 1174.57 171.248 197.475 0.510755 0.178062 2.25366e+06 inf 
995 3.74651e+09 8.44374e+08 9.8998e+08 3.83273e+06 1.17425e+06 9.23183e+12 3.79506e+11 5.12159e+11 6.97607e+06 661487 1623.7 365.942 429.046 1.66106 0.508906 1168.15 174.813 194.636 0.514033 0.16642 2.3074e+06 inf 
1005 3.7599e+09 8.71663e+08 9.95396e+08 3.8319e+06 1.09564e+06 9.16871e+12 3.96897e+11 5.06784e+11 6.84619e+06 565322 1587.36 368.001 420.238 1.61776 0.46256 1162.39 179.271 193.274 0.522682 0.157186 2.36864e+06 inf 
1015 3.77152e+09 8.9876e+08 1.00183e+09 3.82555e+06 1.02239e+06 9.09473e+12 4.14118e+11 5.02436e+11 6.70251e+06 483425 1554.3 370.393 412.871 1.57657 0.421343 1154.22 182.958 191.309 0.525974 0.1473 2.42651e+06 inf 
1025 3.78359e+09 9.26431e+08 1.01017e+09 3.81791e+06 954841 9.01712e+12 4.31457e+11 4.99468e+11 6.55009e+06 413629 1518.98 371.93 405.548 1.53276 0.383335 1145.76 186.77 189.867 0.529424 0.138245 2.49088e+06 inf 
1035 3.78959e+09 9.53135e+08 1.01879e+09 3.8046e+06 891606 8.91282e+12 4.47976e+11 4.96815e+11 6.38234e+06 353821 1477.85 371.699 397.302 1.4837 0.347704 1136.55 191.153 189.465 0.53627 0.130703 2.56426e+06 inf 
1045 3.79225e+09 9.79408e+08 1.02844e+09 3.78693e+06 832660 8.79742e+12 4.63943e+11 4.9498e+11 6.20261e+06 302645 1436.05 370.883 389.451 1.43404 0.315312 1126.57 195.274 189.122 0.540692 0.123224 2.64075e+06 inf 
1055 3.7946e+09 1.0059e+09 1.03979e+09 3.76846e+06 778346 8.67246e+12 4.79622e+11 4.9416e+11 6.01891e+06 259077 1392.45 369.12 381.556 1.38286 0.285618 1115.12 199.373 189.074 0.544405 0.116154 2.72513e+06 inf 
