255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
485 11492.3 371413 26051.2 1.1369 3.48491 37.5505 431.175 132.329 1.27484e+06 80.4323 81898.1 403.646 1.31298e-06 1.06454e-05 0.00132125 0.115528 0.0106657 964861 0.00682278 0.220502 0.0154661 6.74959e-07 2.06893e-06 2.22931e-05 0.000255982 7.85616e-05 0.75685 0.00109592 0.00078033 0.000660693 5.69146e-07 1.42812e-06 1.69534e-05 5.53216e-05 1.26533e-05 0.000505217 1.6844e+06 inf 
495 11029.9 361197 26869.5 1.38506 4.03471 43.2226 437.95 131.198 1.24332e+06 76.0768 79404.7 440.178 1.944e-06 1.44239e-05 0.00175409 0.121663 0.010746 940850 0.00671312 0.219835 0.0163536 8.4299e-07 2.45564e-06 2.63066e-05 0.000266549 7.98511e-05 0.756722 0.00111199 0.000804919 0.00068206 6.87419e-07 1.6579e-06 1.93792e-05 5.47682e-05 1.28117e-05 0.000497777 1.64304e+06 inf 
505 10618.8 352422 27727.1 1.67065 4.66318 49.3987 443.601 130.059 1.21664e+06 72.1713 77239.2 478.888 2.8207e-06 1.94323e-05 0.00229264 0.127065 0.0107882 920507 0.00660361 0.219163 0.0172429 1.03894e-06 2.89992e-06 3.07199e-05 0.000275865 8.08806e-05 0.756599 0.00112873 0.000832378 0.000702292 8.21425e-07 1.91701e-06 2.19552e-05 5.40094e-05 1.29328e-05 0.000491079 1.60804e+06 inf 
515 10267.9 345334 28660.8 1.99765 5.38432 56.1183 448.919 129.069 1.19568e+06 68.7705 75451.7 520.533 4.01362e-06 2.60079e-05 0.00295076 0.131921 0.010808 904504 0.00649631 0.218486 0.0181331 1.26387e-06 3.40655e-06 3.55049e-05 0.000284022 8.16596e-05 0.756479 0.00114354 0.000857965 0.00072275 9.70548e-07 2.2023e-06 2.46229e-05 5.28694e-05 1.30262e-05 0.000485026 1.58058e+06 inf 
525 9941.06 338706 29586.3 2.37083 6.20352 63.3683 452.661 127.81 1.17623e+06 65.6356 73771.9 563.741 5.63336e-06 3.4665e-05 0.00375544 0.135922 0.0107703 889657 0.00639248 0.217801 0.0190251 1.52453e-06 3.9891e-06 4.07482e-05 0.000291078 8.2187e-05 0.756362 0.0011586 0.000884076 0.000743129 1.13942e-06 2.52547e-06 2.74677e-05 5.17333e-05 1.30763e-05 0.000479141 1.55512e+06 inf 
535 9646.6 332988 30551.2 2.7863 7.12165 70.9888 455.387 126.542 1.15988e+06 62.7879 72296.5 609.459 7.75055e-06 4.57788e-05 0.00469907 0.139108 0.0107054 877154 0.00628966 0.217111 0.0199196 1.81669e-06 4.64337e-06 4.62853e-05 0.000296916 8.25066e-05 0.756248 0.00117406 0.000909303 0.000762225 1.32403e-06 2.87876e-06 3.03563e-05 5.04053e-05 1.31407e-05 0.000474547 1.53372e+06 inf 
545 9364.65 327480 31497.8 3.25046 8.15651 79.0431 456.598 124.986 1.1442e+06 60.0891 70872.5 656.558 1.05128e-05 6.01403e-05 0.00580899 0.141399 0.0105853 865170 0.0061886 0.216414 0.0208152 2.14806e-06 5.3902e-06 5.22354e-05 0.000301741 8.25967e-05 0.756138 0.00118785 0.000935413 0.000781135 1.52748e-06 3.26945e-06 3.33215e-05 4.89413e-05 1.31558e-05 0.000471086 1.51321e+06 inf 
555 9132.87 323677 32586.3 3.77082 9.33023 87.6036 458.074 123.89 1.13443e+06 57.7721 69822 708.629 1.40816e-05 7.85961e-05 0.00710108 0.143242 0.0104914 857665 0.00608652 0.215711 0.0217168 2.51303e-06 6.21804e-06 5.83826e-05 0.000305279 8.25652e-05 0.756031 0.00120664 0.000962747 0.000799309 1.75193e-06 3.70345e-06 3.63857e-05 4.76159e-05 1.32247e-05 0.000468235 1.50051e+06 inf 
565 8893.2 319255 33587 4.33943 10.6336 96.4033 457.31 122.214 1.12248e+06 55.4708 68641.6 760.689 1.85948e-05 0.000102056 0.00857051 0.143985 0.0103187 848510 0.00598907 0.215001 0.022619 2.92236e-06 7.16113e-06 6.49223e-05 0.000307973 8.23042e-05 0.755926 0.00121961 0.00098723 0.000814948 1.99558e-06 4.17701e-06 3.9457e-05 4.60264e-05 1.32327e-05 0.000466054 1.4849e+06 inf 
575 8681.29 315707 34659.6 4.97266 12.1122 105.717 456.266 120.609 1.11357e+06 53.3968 67652.2 816.379 2.43072e-05 0.000132069 0.0102542 0.144224 0.0101309 841663 0.00589235 0.214283 0.0235249 3.37515e-06 8.22105e-06 7.17548e-05 0.000309686 8.18625e-05 0.755825 0.00123405 0.00101172 0.000831229 2.25979e-06 4.69627e-06 4.25578e-05 4.45573e-05 1.32217e-05 0.00046591 1.47332e+06 inf 
