255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
355 11011.5 1.41951e+13 -17388.1 3769.07 5.36758e+06 -19573.3 -11.9528 3.52926 92.5234 13668.1 3.10099e+07 127151 82.8776 1.74318e+20 494.812 7.59543 2.03134e+07 828.158 0.00093294 1.5005e-05 0.0240324 689.174 1.04134e+09 26012.6 0.0030582 3.94238e+06 -0.00482916 0.00104678 1.49073 -0.00543607 -3.31963e-06 9.80177e-07 2.56964e-05 0.00379603 8.61235 0.0353135 0.0036966 5.73331e+06 0.0106819 0.00100684 1.84915 0.0141581 1.57507e-05 1.79069e-06 7.75512e-05 0.0133039 14.6642 0.0773138 3.60064e+06 inf 
365 16022.4 2.16457e+13 -28258.6 5697.26 7.89396e+06 -33573.2 -34.2636 5.01257 188.737 29693.6 4.99694e+07 269882 187.889 4.31813e+20 1362.51 19.2121 4.72995e+07 2462.35 0.00638424 3.25607e-05 0.0950404 2991.99 2.69201e+09 112852 0.00502197 6.78448e+06 -0.0088572 0.00178571 2.47423 -0.010523 -1.07394e-05 1.57111e-06 5.91564e-05 0.00930698 15.6621 0.08459 0.00580262 9.45068e+06 0.018671 0.00168314 2.95016 0.0257109 4.34247e-05 2.78159e-06 0.00016214 0.0291748 24.4636 0.167976 3.19047e+06 inf 
375 22901.5 3.16706e+13 -44820.9 8529.59 1.1421e+07 -55751.8 -86.7903 7.04788 358.743 59529.9 7.58925e+07 522770 405.224 9.6559e+20 3537.78 46.8164 1.04945e+08 6821.18 0.03546 6.83075e-05 0.329445 11223.8 6.16612e+09 409390 0.00793886 1.09787e+07 -0.0155373 0.0029568 3.95913 -0.0193265 -3.00861e-05 2.44316e-06 0.000124359 0.0206362 26.3083 0.181219 0.00880037 1.46353e+07 0.0313842 0.00273611 4.55026 0.0446213 0.00010671 4.20831e-06 0.000314226 0.0588634 38.0181 0.330266 2.88474e+06 inf 
385 31999.5 4.44275e+13 -68902.5 12581.9 1.61672e+07 -88945 -195.817 9.74197 636.436 110213 1.08981e+08 932242 826.665 1.95601e+21 8519.29 109.376 2.20366e+08 17249.2 0.159508 0.000136481 0.995516 36029.9 1.26062e+10 1.25915e+06 0.0120996 1.67988e+07 -0.0260532 0.00475743 6.11308 -0.0336316 -7.40416e-05 3.6836e-06 0.000240647 0.0416733 41.2077 0.352496 0.0128909 2.1387e+07 0.0504234 0.00432711 6.77896 0.0734243 0.000234159 6.1674e-06 0.000564367 0.109027 55.3945 0.59317 2.64469e+06 inf 
395 44033.9 6.04847e+13 -103793 18388.5 2.25388e+07 -137959 -405.803 13.3685 1075.53 192555 1.50333e+08 1.56316e+06 1618.58 3.68804e+21 19431.1 247.535 4.43327e+08 40751.1 0.609558 0.000264842 2.71998 102855 2.37151e+10 3.41835e+06 0.0179344 2.46346e+07 -0.0422735 0.00748939 9.17977 -0.0561887 -0.000165278 5.44483e-06 0.00043805 0.0784252 61.2285 0.636654 0.0183734 2.99204e+07 0.078275 0.00668781 9.81292 0.115932 0.000470051 8.84425e-06 0.000957039 0.189052 76.876 0.99344 2.45527e+06 inf 
405 59512.5 7.99428e+13 -152878 26532.7 3.08488e+07 -207824 -781.61 18.1461 1739.74 319333 1.9982e+08 2.48083e+06 3042.43 6.52434e+21 42235.1 541.539 8.54457e+08 90608.8 2.04408 0.000500535 6.84756 266290 4.15417e+10 8.35133e+06 0.0258454 3.4718e+07 -0.0663925 0.0115228 13.3972 -0.090255 -0.000339441 7.8806e-06 0.000755544 0.138681 86.7789 1.07739 0.0255597 4.03495e+07 0.118043 0.0101197 13.8417 0.176647 0.000878916 1.24608e-05 0.00155014 0.310504 102.52 1.57038 2.30264e+06 inf 
415 79287 1.03228e+14 -221411 37912.9 4.15991e+07 -305752 -1419.57 24.4924 2721.27 507844 2.58138e+08 3.76911e+06 5524.93 1.09559e+22 88250.8 1152.88 1.58773e+09 191414 6.17194 0.000928529 16.1565 636794 6.87327e+10 1.87172e+07 0.0364595 4.74686e+07 -0.101814 0.0174339 19.129 -0.140597 -0.000652779 1.12626e-05 0.00125135 0.233528 118.703 1.73319 0.0348037 5.27702e+07 0.173826 0.01504 19.0837 0.261252 0.00155306 1.73243e-05 0.00242148 0.488149 132.347 2.36706 2.17466e+06 inf 
425 103871 1.30129e+14 -313743 53464.6 5.50786e+07 -437453 -2438.1 32.687 4110.73 774135 3.24134e+08 5.48895e+06 9676.33 1.75026e+22 176076 2377.71 2.83446e+09 382216 16.8727 0.0016757 35.6879 1.40721e+06 1.0768e+11 3.87006e+07 0.0502529 6.29566e+07 -0.151789 0.0258662 26.6471 -0.21164 -0.00117955 1.5814e-05 0.00198878 0.374527 156.816 2.65556 0.0464334 6.71135e+07 0.24929 0.021938 25.7147 0.374333 0.00260225 2.36775e-05 0.00364837 0.735214 165.845 3.41634 2.06696e+06 inf 
435 134934 1.61773e+14 -440005 75038.1 7.2266e+07 -616195 -4034.14 43.5762 6086.92 1.14891e+06 4.00441e+08 7.77585e+06 16543.8 2.70121e+22 340990 4812.38 4.9308e+09 733983 42.8468 0.00298586 75.3955 2.93776e+06 1.62766e+11 7.55182e+07 0.0680631 8.16008e+07 -0.221946 0.0378504 36.4521 -0.310818 -0.00203488 2.19805e-05 0.00307034 0.579529 201.989 3.92226 0.0609292 8.34663e+07 0.350344 0.0315402 34.0355 0.523091 0.00417993 3.19839e-05 0.00534824 1.07051 203.229 4.76534 1.98249e+06 inf 
445 171764 1.96189e+14 -601638 103462 9.27454e+07 -841849 -6355.65 57.1739 8718.39 1.63842e+06 4.81553e+08 1.0599e+07 27237.3 3.98329e+22 630939 9403.07 8.22655e+09 1.33631e+06 100.362 0.00516582 150.499 5.73556e+06 2.34613e+11 1.37546e+08 0.0902926 1.03133e+08 -0.316269 0.0543879 48.7544 -0.442543 -0.00334103 3.00551e-05 0.00458308 0.861286 253.142 5.57168 0.0785195 1.01504e+08 0.481296 0.0445529 44.131 0.711777 0.00644947 4.25706e-05 0.00762298 1.50773 243.414 6.4235 1.9023e+06 inf 
455 217176 2.35668e+14 -817417 142075 1.18133e+08 -1.13775e+06 -9769.65 75.1438 12341.7 2.29526e+06 5.73001e+08 1.41696e+07 44034.3 5.73928e+22 1.14732e+06 18117.6 1.34495e+10 2.36906e+06 223.959 0.00892228 292.854 1.07805e+07 3.3036e+11 2.40495e+08 0.118307 1.28381e+08 -0.445289 0.0773955 64.353 -0.619792 -0.00532204 4.09348e-05 0.00672317 1.25035 312.144 7.71895 0.0999558 1.21586e+08 0.653242 0.0622861 56.439 0.952054 0.00967874 5.64338e-05 0.0106926 2.07589 287.281 8.45153 1.8357e+06 inf 
465 270784 2.7839e+14 -1.08931e+06 192839 1.48175e+08 -1.50193e+06 -14485 97.6627 17056 3.12134e+06 6.70088e+08 1.84373e+07 69064.4 7.98595e+22 2.00156e+06 33946.7 2.12702e+10 4.00342e+06 466.463 0.014997 542.798 1.91244e+07 4.49394e+11 3.98778e+08 0.15226 1.56538e+08 -0.612514 0.108433 83.3182 -0.844531 -0.00814484 5.49153e-05 0.00959053 1.75512 376.788 10.3672 0.125105 1.42831e+08 0.866197 0.085618 70.8393 1.24011 0.0139983 7.36008e-05 0.0146026 2.77004 332.751 10.8052 1.77842e+06 inf 
475 334107 3.2497e+14 -1.43522e+06 259606 1.83746e+08 -1.95291e+06 -20963.3 126.434 23235.8 4.16218e+06 7.7418e+08 2.35163e+07 105978 1.08501e+23 3.41553e+06 62441.6 3.2855e+10 6.57782e+06 932.865 0.0249754 980.676 3.27779e+07 5.97379e+11 6.36997e+08 0.19355 1.88257e+08 -0.83143 0.150392 106.445 -1.13133 -0.0121442 7.32442e-05 0.0134607 2.41118 448.488 13.6231 0.154699 1.65573e+08 1.13462 0.116427 87.7639 1.5908 0.0198226 9.54134e-05 0.0196704 3.62969 380.689 13.5435 1.7262e+06 inf 
485 408212 3.75248e+14 -1.86661e+06 346631 2.25366e+08 -2.49931e+06 -29631.8 162.662 31182.4 5.44267e+06 8.847e+08 2.94424e+07 159140 1.44097e+23 5.67249e+06 112567 4.95483e+10 1.04739e+07 1787.83 0.0409329 1720.47 5.41607e+07 7.76647e+11 9.81601e+08 0.242349 2.22778e+08 -1.10818 0.205789 133.796 -1.4838 -0.0175919 9.65696e-05 0.0185125 3.23122 525.232 17.4795 0.189066 1.89521e+08 1.46274 0.156462 107.307 2.00413 0.0274214 0.000122374 0.0260519 4.65977 430.366 16.6502 1.6844e+06 inf 
495 492867 4.27924e+14 -2.39314e+06 458295 2.73009e+08 -3.14454e+06 -40908.1 207.635 41192.2 6.97482e+06 9.98905e+08 3.61825e+07 233397 1.86848e+23 9.15688e+06 198818 7.29123e+10 1.61262e+07 3272.55 0.0660055 2926.27 8.60344e+07 9.87254e+11 1.46083e+09 0.299973 2.60447e+08 -1.45654 0.278932 166.162 -1.91386 -0.0248979 0.000126373 0.0250708 4.24508 607.963 22.0217 0.228185 2.14217e+08 1.85786 0.207855 129.487 2.48033 0.0370387 0.000155572 0.0339481 5.86024 480.888 20.1034 1.64304e+06 inf 
505 589624 4.83619e+14 -3.03354e+06 601011 3.273e+08 -3.90144e+06 -55401.8 263.755 53764.4 8.79324e+06 1.11767e+09 4.37901e+07 335623 2.37848e+23 1.44652e+07 344996 1.05017e+11 2.4189e+07 5794.82 0.105333 4869.64 1.32695e+08 1.23268e+12 2.11244e+09 0.366673 3.00751e+08 -1.88649 0.373755 203.54 -2.42622 -0.0344531 0.000164023 0.0334348 5.46831 695.052 27.2321 0.272519 2.3971e+08 2.33168 0.273592 154.529 3.0259 0.0491594 0.00019647 0.0437085 7.25378 532.426 23.9184 1.60804e+06 inf 
515 699687 5.42385e+14 -3.8035e+06 783395 3.89101e+08 -4.77838e+06 -73698.9 333.43 69374.2 1.09185e+07 1.2418e+09 5.23311e+07 473306 2.97449e+23 2.2295e+07 588082 1.48201e+11 3.53065e+07 9904.88 0.165739 7903.84 1.98513e+08 1.51379e+12 2.97435e+09 0.442677 3.43156e+08 -2.4064 0.495638 246.176 -3.02318 -0.0466277 0.000210954 0.0438916 6.9079 785.662 33.1088 0.321695 2.65394e+08 2.88354 0.355543 182.102 3.63291 0.0639724 0.000245678 0.0554448 8.82472 583.504 28.0289 1.58058e+06 inf 
525 823986 6.04221e+14 -4.72904e+06 1.01395e+06 4.58735e+08 -5.79644e+06 -96813 420.136 88826.8 1.34109e+07 1.37062e+09 6.1851e+07 657739 3.67487e+23 3.38407e+07 988968 2.05914e+11 5.06375e+07 16550.1 0.259151 12650 2.91174e+08 1.83772e+12 4.10703e+09 0.529854 3.88537e+08 -3.04095 0.652006 294.984 -3.72733 -0.0622544 0.000270163 0.057119 8.62373 881.36 39.7725 0.377101 2.92142e+08 3.53743 0.459165 213.061 4.32074 0.0822603 0.000306033 0.0697988 10.6239 636.342 32.5442 1.55512e+06 inf 
535 960999 6.67051e+14 -5.80339e+06 1.30232e+06 5.35576e+08 -6.93057e+06 -124954 525.568 112327 1.62124e+07 1.50044e+09 7.21646e+07 895519 4.45677e+23 5.01231e+07 1.63509e+06 2.8037e+11 7.06973e+07 26819.7 0.399401 19797.1 4.14979e+08 2.19389e+12 5.5306e+09 0.626579 4.34923e+08 -3.78385 0.849121 349.2 -4.51878 -0.0814707 0.000342674 0.0732379 10.5706 978.3 47.0519 0.437361 3.18476e+08 4.28522 0.587437 246.704 5.06713 0.104159 0.000378136 0.0868567 12.6029 688.016 37.311 1.53372e+06 inf 
545 1.11172e+06 7.31379e+14 -7.04854e+06 1.65981e+06 6.19686e+08 -8.1941e+06 -158990 654.24 140705 1.93573e+07 1.63163e+09 8.32698e+07 1.1996e+06 5.33314e+23 7.26437e+07 2.66022e+06 3.74916e+11 9.64623e+07 42211.4 0.608333 30359.4 5.76774e+08 2.58557e+12 7.28952e+09 0.734676 4.8333e+08 -4.65801 1.09688 409.517 -5.41505 -0.105068 0.000432353 0.0929848 12.7922 1078.26 55.0286 0.502997 3.44719e+08 5.12926 0.744886 282.944 5.8672 0.129831 0.000463774 0.106849 14.7485 738.933 42.2979 1.51321e+06 inf 
555 1.27837e+06 7.97799e+14 -8.48361e+06 2.10461e+06 7.12532e+08 -9.59787e+06 -200098 811.224 174970 2.28844e+07 1.76649e+09 9.52753e+07 1.58467e+06 6.30786e+23 1.03594e+08 4.2735e+06 4.94352e+11 1.29383e+08 65198.9 0.919963 45973 7.87527e+08 3.01681e+12 9.44395e+09 0.85196 5.31686e+08 -5.65382 1.4026 474.86 -6.39641 -0.133353 0.000540632 0.116607 15.2511 1177.26 63.4953 0.574675 3.71068e+08 6.08882 0.93848 322.434 6.73144 0.160213 0.000566408 0.130541 17.0951 790.306 47.5623 1.50051e+06 inf 
565 1.457e+06 8.63708e+14 -1.01032e+07 2.64909e+06 8.11982e+08 -1.11194e+07 -248612 1000.8 215647 2.67382e+07 1.89953e+09 1.07862e+08 2.05945e+06 7.3618e+23 1.44769e+08 6.77014e+06 6.41214e+11 1.70066e+08 98402.6 1.37623 68442.6 1.05274e+09 3.47813e+12 1.20037e+10 0.981209 5.81659e+08 -6.80397 1.78402 546.824 -7.48827 -0.167426 0.00067398 0.145226 18.0067 1279.23 72.6392 0.651271 3.96798e+08 7.1554 1.17328 364.425 7.64564 0.195543 0.000687433 0.158119 19.6143 840.179 52.9846 1.4849e+06 inf 
575 1.65214e+06 9.31569e+14 -1.19439e+07 3.31987e+06 9.20353e+08 -1.27896e+07 -306239 1232.12 264403 3.10021e+07 2.03601e+09 1.21292e+08 2.64438e+06 8.51529e+23 1.99318e+08 1.06171e+07 8.21721e+11 2.202e+08 145987 2.0484 100802 1.38524e+09 3.97935e+12 1.5043e+10 1.12138 6.32294e+08 -8.1068 2.25333 624.682 -8.68085 -0.207857 0.000836293 0.179461 21.0424 1381.92 82.3256 0.733047 4.22104e+08 8.34055 1.45902 409.278 8.60825 0.236395 0.000831232 0.190295 22.3033 889.519 58.5902 1.47332e+06 inf 
585 1.86344e+06 1.00074e+15 -1.39977e+07 4.13907e+06 1.03716e+09 -1.45936e+07 -373609 1511.69 322120 3.56438e+07 2.1745e+09 1.35443e+08 3.35449e+06 9.76118e+23 2.69495e+08 1.64397e+07 1.03919e+12 2.80308e+08 212200 3.02247 146352 1.79037e+09 4.51476e+12 1.85727e+10 1.27306 6.83681e+08 -9.5629 2.82772 708.561 -9.96997 -0.255241 0.00103275 0.220065 24.351 1485.56 92.5313 0.819165 4.46589e+08 9.62617 1.79868 455.95 9.59686 0.282528 0.000999152 0.22706 25.1032 936.737 64.237 1.46375e+06 inf 
595 2.08322e+06 1.06711e+15 -1.62005e+07 5.11959e+06 1.15837e+09 -1.64646e+07 -450005 1841.71 388603 4.04955e+07 2.30654e+09 1.4974e+08 4.18644e+06 1.10449e+24 3.56967e+08 2.50935e+07 1.29312e+12 3.50232e+08 302083 4.41068 209197 2.26943e+09 5.06122e+12 2.25337e+10 1.43176 7.33407e+08 -11.1343 3.51861 796.13 -11.3158 -0.309282 0.00126578 0.267081 27.8319 1585.25 102.914 0.909575 4.70336e+08 11.0166 2.20583 504.894 10.6142 0.334607 0.00119549 0.269158 28.0201 982.595 69.9702 1.455e+06 inf 
605 2.32081e+06 1.13555e+15 -1.86441e+07 6.31159e+06 1.289e+09 -1.84964e+07 -539542 2242.89 467692 4.58167e+07 2.4424e+09 1.64849e+08 5.18517e+06 1.24417e+24 4.67772e+08 3.80364e+07 1.59682e+12 4.33912e+08 426426 6.42925 297652 2.85381e+09 5.65251e+12 2.71152e+10 1.60168 7.8369e+08 -12.867 4.35587 889.59 -12.7651 -0.372359 0.00154791 0.322772 31.6198 1685.6 113.769 1.00653 4.94447e+08 12.5406 2.69755 557.367 11.6839 0.394515 0.00142866 0.318181 31.1402 1029.46 75.9596 1.44898e+06 inf 
615 2.57235e+06 1.20399e+15 -2.12346e+07 7.74858e+06 1.42702e+09 -2.06102e+07 -640382 2720.07 558922 5.13762e+07 2.57818e+09 1.80412e+08 6.33802e+06 1.38758e+24 5.99752e+08 5.69724e+07 1.94574e+12 5.27876e+08 589061 9.26936 416708 3.51935e+09 6.25504e+12 3.21631e+10 1.7773 8.31868e+08 -14.6716 5.3537 985.966 -14.2401 -0.442457 0.00187937 0.386173 35.4972 1781.33 124.651 1.10467 5.16441e+08 14.1113 3.27133 610.11 12.7256 0.459597 0.00169482 0.372538 34.2281 1071.74 81.7585 1.44733e+06 inf 
625 2.83588e+06 1.2717e+15 -2.39953e+07 9.4629e+06 1.57107e+09 -2.28367e+07 -755494 3291.16 665268 5.72915e+07 2.71176e+09 1.9631e+08 7.67775e+06 1.53889e+24 7.58808e+08 8.46118e+07 2.34949e+12 6.36386e+08 806039 13.316 579821 4.30209e+09 6.88614e+12 3.78055e+10 1.96484 8.81096e+08 -16.6251 6.55637 1088.51 -15.8224 -0.523444 0.00228028 0.460931 39.6944 1878.84 136.013 1.20787 5.38413e+08 15.7907 3.95441 665.566 13.8048 0.533358 0.00200656 0.435054 37.4841 1114.01 87.7148 1.44331e+06 inf 
635 3.11538e+06 1.34034e+15 -2.68738e+07 1.15153e+07 1.72328e+09 -2.51659e+07 -885203 3971.48 788182 6.35121e+07 2.84694e+09 2.12738e+08 9.21365e+06 1.69594e+24 9.43695e+08 1.24467e+08 2.8094e+12 7.5782e+08 1.08652e+06 19.0152 798516 5.19026e+09 7.5361e+12 4.39893e+10 2.15784 9.28371e+08 -18.6139 7.97599 1193.61 -17.4309 -0.613128 0.00275081 0.545927 43.9911 1971.91 147.351 1.31357 5.59289e+08 17.5261 4.7534 721.942 14.8681 0.613711 0.00236721 0.505023 40.7403 1153.86 93.5759 1.44375e+06 inf 
645 3.40014e+06 1.40554e+15 -2.97655e+07 1.39349e+07 1.87793e+09 -2.75244e+07 -1.02862e+06 4773.56 928149 6.98632e+07 2.9747e+09 2.28979e+08 1.09323e+07 1.85352e+24 1.15218e+09 1.81368e+08 3.32242e+12 8.91563e+08 1.44586e+06 26.9802 1.08938e+06 6.18614e+09 8.1839e+12 5.06131e+10 2.35374 9.72982e+08 -20.6051 9.64638 1299.99 -19.0537 -0.712055 0.00330448 0.642508 48.3626 2059.23 158.51 1.424 5.79996e+08 19.3138 5.7008 780.996 15.9417 0.702758 0.0027852 0.584213 44.0839 1193.68 99.5554 1.44457e+06 inf 
655 3.69764e+06 1.47052e+15 -3.26549e+07 1.67838e+07 2.03841e+09 -2.99625e+07 -1.18843e+06 5719.74 1.08834e+06 7.64814e+07 3.10127e+09 2.45464e+08 1.28748e+07 2.01643e+24 1.38225e+09 2.61715e+08 3.89668e+12 1.03835e+09 1.89877e+06 38.0433 1.47217e+06 7.29343e+09 8.84686e+12 5.77547e+10 2.55993 1.01807e+09 -22.6075 11.6197 1411.23 -20.7436 -0.822768 0.00395987 0.753475 52.9493 2147.06 169.939 1.53628 5.99622e+08 21.1153 6.79502 840.344 16.9874 0.7985 0.00326457 0.671926 47.3892 1230.84 105.382 1.44443e+06 inf 
665 4.02057e+06 1.54033e+15 -3.56151e+07 2.02359e+07 2.21259e+09 -3.25879e+07 -1.37075e+06 6872.71 1.27699e+06 8.36233e+07 3.23807e+09 2.63077e+08 1.50895e+07 2.1892e+24 1.63809e+09 3.77028e+08 4.55098e+12 1.20354e+09 2.48204e+06 53.7897 1.98803e+06 8.55779e+09 9.55023e+12 6.56161e+10 2.77065 1.06147e+09 -24.543 13.9449 1524.74 -22.4569 -0.944609 0.00473611 0.88 57.6264 2231.41 181.291 1.64983 6.17977e+08 22.9451 8.08428 900.746 18.0298 0.904507 0.0038258 0.771744 50.7596 1265.71 111.134 1.45113e+06 inf 
675 4.34005e+06 1.60399e+15 -3.82299e+07 2.41955e+07 2.38343e+09 -3.51409e+07 -1.56495e+06 8195.1 1.48507e+06 9.06104e+07 3.36132e+09 2.79794e+08 1.74779e+07 2.3555e+24 1.89212e+09 5.35214e+08 5.2485e+12 1.37571e+09 3.18925e+06 75.0612 2.64473e+06 9.89505e+09 1.02167e+13 7.3624e+10 2.97938 1.10112e+09 -26.2443 16.6098 1636.19 -24.1237 -1.07431 0.00562581 1.01948 62.2027 2307.49 192.074 1.76681 6.36049e+08 24.7012 9.56712 962.234 19.0382 1.01746 0.00445854 0.881036 54.0706 1299.66 116.83 1.4567e+06 inf 
685 4.67069e+06 1.66687e+15 -4.05814e+07 2.88541e+07 2.55977e+09 -3.77615e+07 -1.77983e+06 9762.42 1.72322e+06 9.7844e+07 3.48282e+09 2.96636e+08 2.01227e+07 2.52505e+24 2.14756e+09 7.56125e+08 6.01747e+12 1.56256e+09 4.0697e+06 104.617 3.50511e+06 1.13705e+10 1.08931e+13 8.21207e+10 3.19287 1.13947e+09 -27.7413 19.7246 1749.85 -25.8137 -1.21669 0.00667357 1.17799 66.8859 2380.85 202.78 1.88716 6.54006e+08 26.4289 11.306 1025.45 20.0454 1.14092 0.00519417 1.00421 57.4381 1333.43 122.548 1.46285e+06 inf 
695 5.01467e+06 1.73005e+15 -4.25627e+07 3.43056e+07 2.74206e+09 -4.04686e+07 -2.01715e+06 11614.5 1.99495e+06 1.05357e+08 3.60435e+09 3.13671e+08 2.30476e+07 2.69897e+24 2.39245e+09 1.06135e+09 6.8614e+12 1.76541e+09 5.15739e+06 145.461 4.62512e+06 1.29916e+10 1.15817e+13 9.11074e+10 3.41195 1.17712e+09 -28.9594 23.3414 1865.68 -27.5346 -1.37246 0.00790241 1.35735 71.6842 2452.38 213.42 2.00999 6.7139e+08 28.092 13.3161 1089.82 21.048 1.27492 0.00604341 1.14215 60.8343 1365.99 128.222 1.46974e+06 inf 
