310.5 2.61526e+07 1.76717e-06 0.624685 -2.32308e-06 1.32418 1.92735e+07 6.32113e-18 7.16553e-08 2.40169e-17 3.21655e-07 0.736962 4.97976e-14 1.76032e-08 -6.54626e-14 3.73145e-08 -nan 4.191e-13 4.1344e-08 8.20057e-13 8.75878e-08 3.54871e+07 0.363828 
335.5 1.38584e+06 4.20709e-06 0.614119 1.33744e-06 1.30411 1.02131e+06 1.72832e-16 2.11177e-07 7.77655e-16 9.47569e-07 0.736961 2.23724e-12 3.26575e-07 7.1122e-13 6.93496e-07 2.11369e-05 9.32219e-12 7.51539e-08 2.03232e-11 1.51524e-07 1.88048e+06 0.0192795 
360.5 750226 9.80879e-06 0.563186 4.59427e-06 1.1956 552881 1.1921e-15 3.21484e-07 1.12269e-14 1.43875e-06 0.736953 9.63525e-12 5.53222e-07 4.51298e-12 1.17444e-06 3.58574e-05 3.28355e-11 9.87007e-08 1.04919e-10 1.84316e-07 1.01801e+06 0.0104371 
385.5 521982 1.83921e-05 0.548162 1.37635e-05 1.16679 384668 4.85004e-15 4.36353e-07 6.29402e-14 1.95924e-06 0.736939 2.59662e-11 7.739e-07 1.94314e-11 1.64728e-06 5.27348e-05 7.8569e-11 1.30867e-07 2.97459e-10 2.2924e-07 708311 0.00726189 
410.5 420698 3.03658e-05 0.567413 3.1961e-05 1.2098 310022 1.41723e-14 5.79704e-07 2.49509e-13 2.60786e-06 0.736924 5.31908e-11 9.93921e-07 5.59851e-11 2.11917e-06 6.94372e-05 1.4831e-10 1.66047e-07 6.58728e-10 2.77919e-07 570884 0.00585293 
435.5 323422 4.67538e-05 0.532946 6.46284e-05 1.13609 238330 3.49304e-14 6.66642e-07 7.41225e-13 2.9912e-06 0.736903 1.06527e-10 1.2143e-06 1.47253e-10 2.58854e-06 8.9921e-05 2.61227e-10 2.1072e-07 1.29119e-09 3.38782e-07 438893 0.00449971 
460.5 267560 6.82265e-05 0.523236 0.000119084 1.11416 197160 7.63017e-14 7.77764e-07 1.93117e-12 3.4772e-06 0.736882 1.87902e-10 1.44104e-06 3.27966e-10 3.0685e-06 0.0001106 4.18132e-10 2.55812e-07 2.28277e-09 4.00993e-07 363097 0.00372262 
485.5 221600 9.67047e-05 0.502687 0.000207522 1.06936 163287 1.54465e-13 8.68667e-07 4.56599e-12 3.86954e-06 0.736856 3.21559e-10 1.67152e-06 6.90044e-10 3.55581e-06 0.000132922 6.40485e-10 3.07393e-07 3.83491e-09 4.72305e-07 300737 0.00308328 
510.5 189223 0.000132533 0.489186 0.000333461 1.03936 139425 2.86704e-13 9.64765e-07 9.36057e-12 4.28169e-06 0.736828 5.16081e-10 1.90488e-06 1.29849e-09 4.04725e-06 0.000156466 9.21998e-10 3.58055e-07 5.89608e-09 5.40922e-07 256807 0.00263289 
535.5 166647 0.000178609 0.48628 0.00053623 1.03054 122785 5.21439e-13 1.08394e-06 2.00155e-11 4.78085e-06 0.736801 7.89691e-10 2.15001e-06 2.37085e-09 4.55638e-06 0.000179613 1.29686e-09 4.12238e-07 9.10353e-09 6.14143e-07 226176 0.00231885 
