310.5 1.0273e-08 6.55009e-05 0.000776767 3.18564e-05 6.61973e-07 0.00122162 0.000968845 0.0497862 0.00037567 2.00517e-19 3.00224e-12 7.63782e-10 1.61836e-11 9.30919e-15 3.49743e-09 1.37726e-10 4.68393e-07 2.09165e-10 2.89485e-16 1.84577e-12 2.18887e-11 8.97691e-13 1.86539e-14 3.44243e-11 2.73013e-11 1.40294e-09 1.05861e-11 7.51688e-14 2.90857e-10 4.63922e-09 6.75309e-10 1.61965e-11 9.92743e-09 1.96984e-09 1.14878e-07 2.42775e-09 3.54871e+07 0.363828 
335.5 6.24369e-07 0.00193475 0.00684729 0.0012766 4.72771e-05 0.015647 0.00858836 0.497165 0.00532979 8.94623e-16 1.39838e-09 5.74748e-08 1.32298e-08 3.56453e-11 2.57421e-07 7.30409e-09 3.1134e-05 1.54313e-08 3.32026e-13 1.02886e-09 3.64124e-09 6.78867e-10 2.5141e-11 8.32074e-09 4.5671e-09 2.64381e-07 2.83427e-09 2.1809e-11 2.72501e-08 1.74787e-07 8.38739e-08 4.35371e-09 3.69894e-07 6.21555e-08 4.06036e-06 9.05427e-08 1.88048e+06 0.0192795 
360.5 6.67578e-06 0.0131579 0.0254866 0.00847508 0.000446902 0.0604658 0.0293466 1.84042 0.0218449 8.24845e-14 3.61572e-08 6.40129e-07 3.16902e-07 1.75355e-09 2.63739e-06 6.07704e-08 0.000295044 1.65912e-07 6.55767e-12 1.29251e-08 2.50357e-08 8.32513e-09 4.38995e-10 5.9396e-08 2.88274e-08 1.80785e-06 2.14584e-08 2.84574e-10 1.88017e-07 7.92576e-07 5.57876e-07 4.1501e-08 1.60848e-06 2.4262e-07 1.6928e-05 4.03133e-07 1.01801e+06 0.0104371 
385.5 3.46427e-05 0.0498202 0.0644101 0.0288414 0.00185726 0.153894 0.0668965 4.46697 0.0581833 1.2674e-12 3.0275e-07 2.88713e-06 1.78382e-06 1.69995e-08 1.14909e-05 2.54061e-07 0.00133769 8.32368e-07 4.89089e-11 7.03366e-08 9.09348e-08 4.07186e-08 2.6221e-09 2.1727e-07 9.4445e-08 6.30651e-06 8.21437e-08 1.33676e-09 6.49983e-07 2.01688e-06 1.58643e-06 1.54898e-07 4.02191e-06 5.9141e-07 4.29975e-05 1.08092e-06 708311 0.00726189 
410.5 0.000125468 0.135469 0.129302 0.0733176 0.00581144 0.305099 0.122267 8.58511 0.119715 9.64933e-12 1.66575e-06 1.00368e-05 7.5856e-06 1.02211e-07 3.7092e-05 7.5002e-07 0.00425237 2.94555e-06 2.19778e-10 2.37297e-07 2.26495e-07 1.28428e-07 1.01797e-08 5.34432e-07 2.14171e-07 1.50383e-05 2.09701e-07 4.10538e-09 1.69161e-06 4.18686e-06 3.64293e-06 4.23008e-07 8.04284e-06 1.12602e-06 8.49859e-05 2.26178e-06 570884 0.00585293 
435.5 0.000361289 0.302764 0.235733 0.157209 0.0147563 0.543359 0.200373 14.6708 0.219808 5.79414e-11 7.29774e-06 2.94358e-05 2.51891e-05 4.33082e-07 0.000101714 1.81046e-06 0.0109185 8.55505e-06 8.23183e-10 6.89835e-07 5.37108e-07 3.58195e-07 3.36217e-08 1.23802e-06 4.56543e-07 3.34269e-05 5.00823e-07 1.14603e-08 4.01892e-06 8.17189e-06 7.56731e-06 9.92788e-07 1.5173e-05 1.97905e-06 0.000154143 4.38651e-06 438893 0.00449971 
460.5 0.000895572 0.583833 0.394052 0.294679 0.0317229 0.88797 0.303958 23.061 0.370031 2.4196e-10 2.22375e-05 6.56727e-05 5.84226e-05 1.27753e-06 0.000216708 3.7816e-06 0.0239683 2.03976e-05 2.46648e-09 1.60793e-06 1.08525e-06 8.11571e-07 8.73674e-08 2.44555e-06 8.37127e-07 6.35119e-05 1.0191e-06 2.56962e-08 7.65888e-06 1.34049e-05 1.26587e-05 1.87371e-06 2.43074e-05 3.11674e-06 0.000248952 7.42551e-06 363097 0.00372262 
485.5 0.00200142 1.00062 0.62706 0.509876 0.0620902 1.37736 0.440825 34.4801 0.5909 9.7804e-10 0.000134708 0.000130159 0.000118262 3.2489e-06 0.000412166 7.12183e-06 0.0470839 4.33302e-05 6.65505e-09 3.32724e-06 2.08508e-06 1.69542e-06 2.0646e-07 4.57995e-06 1.46582e-06 0.000114652 1.96484e-06 5.66379e-08 2.09011e-05 2.06991e-05 1.97577e-05 3.28032e-06 3.67361e-05 4.64033e-06 0.000378704 1.18414e-05 300737 0.00308328 
510.5 0.00409201 1.46762 0.938865 0.809109 0.1128 2.00202 0.607414 48.7668 0.882728 4.02808e-09 0.00110128 0.000268844 0.000235197 9.6019e-06 0.00076408 1.22246e-05 0.083968 8.43653e-05 1.59342e-08 5.71488e-06 3.65591e-06 3.15065e-06 4.39239e-07 7.79581e-06 2.36525e-06 0.000189897 3.43732e-06 1.24223e-07 6.52358e-05 3.21482e-05 3.00986e-05 6.0989e-06 5.39864e-05 6.48134e-06 0.000539359 1.77961e-05 256807 0.00263289 
535.5 0.00836319 1.8548 1.47144 1.32936 0.210851 3.00204 0.827748 68.1056 1.34354 1.25367e-08 0.00309699 0.000535373 0.000466316 2.22528e-05 0.00143977 2.11545e-05 0.150929 0.000170562 3.69765e-08 8.20071e-06 6.50571e-06 5.87755e-06 9.32242e-07 1.3273e-05 3.65975e-06 0.000301118 5.94022e-06 2.32511e-07 0.000116729 4.82156e-05 4.50244e-05 9.87512e-06 7.86736e-05 8.95195e-06 0.000759366 2.68109e-05 226176 0.00231885 
