255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -nan 
295 6.29144e+07 1.24848e+09 1247 5.9565e-05 0.0608561 0.120728 16.0291 18.7057 4.1117e+09 729885 2.87419e+08 0.0769827 9.32174e-15 4.6008e-10 4.69338e-09 1.50311e-05 3.04013e-05 3.11742e+09 0.055769 1.10669 1.10537e-06 5.28001e-14 5.39445e-11 1.07017e-10 1.42086e-08 1.65813e-08 3.64472 -nan -nan 8.18644e-06 2.87407e-12 6.36331e-10 2.03688e-09 1.14552e-07 1.63321e-07 -nan 1.12812e+09 inf 
305 329042 6.89961e+06 9775.09 0.000980675 0.373663 1.24533 138.215 126.216 2.27393e+07 3615.69 1.58799e+06 4.4366 8.14249e-13 1.87167e-08 3.7927e-07 0.00097832 0.000945259 1.72485e+07 0.0109761 0.230156 0.000326076 3.27132e-11 1.24646e-08 4.15416e-08 4.61056e-06 4.21029e-06 0.758533 0.000369527 0.000169756 0.000204132 1.61528e-10 2.1656e-08 1.04527e-07 3.37304e-06 3.71554e-06 0.000257464 2.9978e+07 inf 
315 124568 2.73579e+06 12409.4 0.00321705 0.46102 2.02353 188.581 146.112 9.03131e+06 1306.36 628723 13.9638 1.09588e-11 5.52145e-08 1.61848e-06 0.00358014 0.00227964 6.85162e+06 0.0104641 0.229813 0.00104242 2.7024e-10 3.87268e-08 1.69981e-07 1.58413e-05 1.22738e-05 0.758652 0.000490631 0.000311525 0.000293879 9.20619e-10 5.60213e-08 3.27204e-07 7.05649e-06 6.39136e-06 0.000353307 1.19044e+07 inf 
325 81293.1 1.84001e+06 14228.7 0.00820551 0.547613 2.86015 227.441 158.042 6.08494e+06 826.558 422106 26.2899 7.88394e-11 1.08261e-07 4.19397e-06 0.00761025 0.00365863 4.61627e+06 0.0101352 0.229403 0.00177396 1.02302e-09 6.82735e-08 3.56589e-07 2.83562e-05 1.97039e-05 0.758639 0.00057314 0.000413196 0.000361604 2.96357e-09 9.40006e-08 6.29069e-07 1.20306e-05 8.23988e-06 0.000402053 8.02086e+06 inf 
335 61318.9 1.42294e+06 15750.9 0.0175413 0.645674 3.87458 262.248 166.676 4.71473e+06 607.514 325780 41.0166 3.71767e-10 1.8571e-07 9.09395e-06 0.0130519 0.0050507 3.57652e+06 0.00986599 0.228947 0.00253426 2.82234e-09 1.03887e-07 6.23406e-07 4.21947e-05 2.68175e-05 0.758583 0.000639654 0.000507826 0.000420644 7.20072e-09 1.38158e-07 1.0366e-06 1.78779e-05 9.66741e-06 0.000433518 6.21518e+06 inf 
345 49749.8 1.17998e+06 17123.1 0.0330812 0.75945 5.12877 295.148 173.658 3.91768e+06 481.716 269576 57.905 1.31865e-09 2.98278e-07 1.78868e-05 0.0198926 0.00644158 2.97158e+06 0.00963208 0.228456 0.00331522 6.40487e-09 1.47037e-07 9.92983e-07 5.71437e-05 3.3622e-05 0.758504 0.000698749 0.000595096 0.000469397 1.46384e-08 1.90078e-07 1.57387e-06 2.42077e-05 1.08035e-05 0.000455562 5.16501e+06 inf 
