260 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -0 
280 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -0 
300 13074.6 185477 1.33223e+06 1.0784 1.67537e+06 -7748.29 3.25073 0.0096798 3.20116 7302.79 0.662152 713.102 12309.3 1.22971e+06 1.6277e-07 306854 104.616 1.5855e-05 1.67608e-10 1.93418e-06 17.5518 1.75303e-07 1.12897e-05 0.000160156 0.00115035 9.3118e-10 0.00144665 -6.69051e-06 2.80694e-09 8.35833e-12 2.76414e-09 6.30583e-06 5.71757e-10 0.000784617 0.00325626 0.0325655 1.18187e-08 0.0162133 0.000300482 1.16973e-07 3.80338e-10 4.07736e-08 0.000122947 1.229e-08 1.1581e+09 -5028.12 
320 660260 1.89591e+06 1.84366e+07 30.4414 1.52015e+07 -85204.3 198.774 0.850991 42.5029 93815.3 18.9738 927495 1.22705e+06 1.81039e+08 0.000175907 2.66047e+07 9053.7 0.0480347 1.14267e-06 0.000372326 2447.08 0.000146095 0.0331368 0.0951508 0.925289 1.52778e-06 0.762925 -0.00427619 9.976e-06 4.27091e-08 2.13311e-06 0.00470835 9.52247e-07 0.213191 0.229192 2.86875 2.54838e-06 0.867853 0.0208829 4.80751e-05 2.35635e-07 3.75978e-06 0.0100322 2.53483e-06 1.99253e+07 -86.5094 
340 5.38952e+06 5.27945e+06 6.29515e+07 230.301 3.50788e+07 -277184 2128.83 12.8286 167.473 305667 142.947 4.17308e+07 1.1908e+07 2.32911e+09 0.0133856 2.01088e+08 103435 4.24552 0.00019878 0.00769634 31379.1 0.00992646 0.473588 0.463916 5.53167 2.0237e-05 3.08244 -0.0243567 0.000187064 1.12728e-06 1.47162e-05 0.0268595 1.2561e-05 1.85545 0.911678 13.1934 2.7689e-05 2.85806 0.0921726 0.000581437 4.02448e-06 2.14412e-05 0.0451211 2.67297e-05 1.13802e+07 -49.4093 
360 2.17557e+07 1.05519e+07 1.4532e+08 1078.28 5.53831e+07 -663248 11156.2 91.7815 472.805 686185 690.765 5.34817e+08 5.42173e+07 1.30267e+10 0.338495 6.23472e+08 599903 97.4047 0.00831608 0.0739257 178662 0.255076 2.58692 1.25471 17.2797 0.000128217 6.58549 -0.0788654 0.00132656 1.09135e-05 5.62202e-05 0.0815928 8.21374e-05 7.54333 2.20739 35.3609 0.000154306 5.54681 0.255174 0.00313408 2.94914e-05 7.50309e-05 0.120777 0.000153571 8.40987e+06 -36.513 
380 6.08219e+07 1.81791e+07 2.76657e+08 3803.1 7.34056e+07 -1.34811e+06 39559.5 430.848 1129.91 1.2859e+06 2576.32 3.46593e+09 1.70984e+08 4.69953e+10 4.43813 1.24153e+09 2.35565e+06 1061.47 0.153103 0.471761 665773 3.60731 8.83832 2.64169 40.2023 0.000552647 10.6669 -0.195901 0.00574857 6.26085e-05 0.000164192 0.18686 0.000374377 20.6285 4.22704 72.2003 0.000582672 8.16267 0.551301 0.0110091 0.000135382 0.000203948 0.248656 0.000619708 6.88162e+06 -29.8779 
400 1.3529e+08 2.85573e+07 4.63078e+08 10939.6 8.73608e+07 -2.42996e+06 109281 1533.76 2414.91 2.13754e+06 7956.14 1.48475e+10 4.32058e+08 1.27794e+11 37.1601 1.89449e+09 7.13046e+06 7271.47 1.68723 2.30947 1.88603e+06 33.7483 22.791 4.81076 78.0101 0.00184289 14.7168 -0.409351 0.0184094 0.000258377 0.000406815 0.360089 0.00134029 44.5172 7.04564 124.268 0.00169226 10.1273 1.01667 0.0297665 0.000466338 0.000472816 0.433655 0.00197202 5.93613e+06 -25.7729 
420 2.57216e+08 4.2015e+07 7.04176e+08 26870.5 9.65281e+07 -3.97837e+06 253400 4474.87 4751.64 3.25111e+06 21172.2 4.75872e+10 9.33645e+08 2.82578e+11 222.101 2.41789e+09 1.75936e+07 35708.1 12.73 9.26812 4.37114e+06 228.788 48.6308 7.94361 133.136 0.00508029 18.2502 -0.752175 0.0479092 0.000846045 0.000898373 0.614674 0.00400294 81.438 10.6499 188.947 0.00402274 11.1388 1.6615 0.0667525 0.00130039 0.00097222 0.669784 0.00521847 5.28916e+06 -22.9639 
440 4.37019e+08 5.88808e+07 9.94342e+08 58171.2 1.0096e+08 -6.03225e+06 516741 11252.4 8758.55 4.61207e+06 49954.2 1.23832e+11 1.80079e+09 5.34631e+11 1024.5 2.71531e+09 3.69547e+07 137332 72.5595 31.9335 8.68898e+06 1207.35 90.3961 12.1793 205.677 0.0120325 20.8833 -1.24775 0.106886 0.00232753 0.00181168 0.953993 0.0103329 132.071 14.9717 261.312 0.0081934 11.2045 2.4672 0.130315 0.00309698 0.00182295 0.941905 0.0119569 4.83449e+06 -20.9899 
460 6.78795e+08 7.90279e+07 1.31656e+09 112977 1.00885e+08 -8.5394e+06 951540 25093.9 15252.7 6.16629e+06 106240 2.74615e+11 3.1685e+09 8.9153e+11 3805.48 2.76017e+09 6.81318e+07 437478 332.012 97.1479 1.52832e+07 5189.12 150.841 17.5615 292.565 0.0251055 22.4184 -1.89761 0.21145 0.00557632 0.00338943 1.37026 0.0236084 195.631 19.8921 335.441 0.0146752 10.525 3.39694 0.229139 0.00653329 0.00317803 1.23231 0.0244082 4.50007e+06 -19.5379 
480 9.89195e+08 1.03065e+08 1.66299e+09 201593 9.76637e+07 -1.14701e+07 1.62863e+06 51247.9 25537.7 7.90325e+06 208760 5.42416e+11 5.23352e+09 1.35328e+12 11957.7 2.61525e+09 1.13235e+08 1.21477e+06 1292.49 270.51 2.45645e+07 19087.3 232.241 24.1974 390.433 0.0473295 22.9293 -2.69292 0.382368 0.0120319 0.00599569 1.85551 0.0490124 270.945 25.3614 406.551 0.0238186 9.39413 4.39695 0.372823 0.0125969 0.00524991 1.52456 0.0455968 4.25934e+06 -18.4927 
500 1.36656e+09 1.30926e+08 2.01501e+09 333793 9.20806e+07 -1.46932e+07 2.61632e+06 96864.4 41158.3 9.74522e+06 381371 9.73879e+11 8.19466e+09 1.89905e+12 32490.9 2.34728e+09 1.7206e+08 2.99613e+06 4354.82 693.66 3.65332e+07 60901.1 335.196 32.114 494.249 0.0818741 22.5859 -3.604 0.641743 0.0237593 0.0100955 2.39035 0.0935444 355.697 31.2844 470.664 0.0355829 8.10113 5.40507 0.568392 0.0224425 0.00825984 1.80201 0.0786608 4.0769e+06 -17.7007 
520 1.80795e+09 1.62824e+08 2.35862e+09 518798 8.50377e+07 -1.80751e+07 3.98033e+06 171241 64079.2 1.16052e+07 652894 1.61198e+12 1.22583e+10 2.4912e+12 78032 2.02088e+09 2.41698e+08 6.65878e+06 12916.4 1650.57 5.0674e+07 171066 459.213 41.3568 599.081 0.131773 21.5993 -4.59102 1.01099 0.0434946 0.0162759 2.94768 0.165833 445.602 37.4591 523.314 0.0495555 6.83874 6.34925 0.818051 0.0372685 0.0124232 2.04504 0.126292 3.93706e+06 -17.0935 
540 2.29966e+09 1.98258e+08 2.67062e+09 762158 7.70718e+07 -2.14175e+07 5.76559e+06 285221 96539.2 1.33632e+07 1.05333e+06 2.48967e+12 1.76116e+10 3.07317e+12 168009 1.67515e+09 3.17733e+08 1.35333e+07 34418 3680.28 6.58782e+07 430096 600.827 51.7985 697.747 0.199127 20.1364 -5.59571 1.50636 0.0745189 0.0252226 3.49138 0.275202 538.03 43.7978 562.2 0.0651425 5.67348 7.19036 1.12547 0.058645 0.0180377 2.24101 0.1914 3.8275e+06 -16.6178 
