260 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -0 
280 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -0 
300 6.32976e+07 1.2563e+09 29086.6 0.00888334 0.679117 3.22 387.192 328.48 4.13751e+09 734201 2.89214e+08 15.489 2.16474e-10 7.66731e-08 3.49749e-06 0.00472407 0.00305788 3.13699e+09 0.0544651 1.08099 2.50279e-05 7.64376e-12 5.84353e-10 2.77068e-09 3.33163e-07 2.82644e-07 3.56016 -nan -nan 0.0001127 4.31519e-10 8.1014e-09 5.47884e-08 1.98844e-06 1.59728e-06 -nan 1.16217e+09 -321752 
320 420697 8.83264e+06 61305.1 0.0763905 1.86567 12.112 905.23 633.798 2.92324e+07 4598.79 2.02384e+06 109.514 6.85878e-09 7.51838e-07 4.97941e-05 0.0352322 0.0141668 2.21677e+07 0.0109134 0.22913 0.00159033 1.98167e-09 4.83979e-08 3.14201e-07 2.34828e-05 1.64415e-05 0.758326 0.000442636 0.000533923 0.000558367 1.31908e-08 1.31001e-07 1.09225e-06 1.90401e-05 9.85809e-06 0.000250749 3.85486e+07 -10672.4 
340 221767 4.83761e+06 68040.9 0.246311 2.82601 22.8277 1116.07 661.955 1.60908e+07 2324.76 1.10287e+06 228.507 5.45711e-08 2.39145e-06 0.000214599 0.0853987 0.0242691 1.22014e+07 0.0104509 0.227974 0.00320645 1.16075e-08 1.33177e-07 1.07577e-06 5.25952e-05 3.11949e-05 0.758283 0.000578428 0.000781316 0.000697948 4.93655e-08 3.08159e-07 2.99263e-06 3.54711e-05 1.30601e-05 0.000311079 2.122e+07 -5874.86 
360 155657 3.50521e+06 74349.6 0.573881 4.05004 38.0098 1306.01 684.104 1.17178e+07 1574.82 794995 368.013 2.49556e-07 5.77675e-06 0.000638694 0.151003 0.0337736 8.88432e+06 0.0100716 0.226799 0.00481069 3.71321e-08 2.62052e-07 2.45937e-06 8.45036e-05 4.4264e-05 0.758187 0.000678135 0.00100292 0.000817968 1.21525e-07 5.52363e-07 5.93947e-06 5.12791e-05 1.50325e-05 0.000349856 1.54551e+07 -4278.82 
380 120831 2.80209e+06 79699.9 1.12511 5.662 58.9392 1470.7 692.294 9.41531e+06 1182.64 632194 521.772 8.41406e-07 1.23116e-05 0.00155542 0.226895 0.0419172 7.13743e+06 0.00972861 0.225608 0.00641697 9.05873e-08 4.55872e-07 4.74545e-06 0.000118412 5.57395e-05 0.758067 0.000757514 0.00119213 0.000912447 2.44006e-07 8.85123e-07 1.01348e-05 6.51672e-05 1.63718e-05 0.000384839 1.24202e+07 -3438.58 
400 99815.6 2.38074e+06 85194.6 1.97258 7.77665 86.5762 1620.38 696.177 8.0412e+06 946.272 534259 694.502 2.32452e-06 2.42997e-05 0.00330296 0.308336 0.0488577 6.0947e+06 0.00940825 0.2244 0.00803012 1.85929e-07 7.32999e-07 8.16035e-06 0.000152731 6.56191e-05 0.757934 0.000822746 0.0013539 0.000989111 4.29571e-07 1.32405e-06 1.5644e-05 7.57355e-05 1.72996e-05 0.00041888 1.06094e+07 -2937.26 
420 86415.2 2.11455e+06 91566.9 3.20242 10.5301 121.926 1758.04 699.014 7.18093e+06 795.461 471877 895.336 5.57055e-06 4.52749e-05 0.00632756 0.390819 0.0546369 5.44169e+06 0.00911932 0.223147 0.00966298 3.37948e-07 1.11123e-06 1.28667e-05 0.000185525 7.37664e-05 0.757797 0.000884434 0.00151832 0.00105397 6.8822e-07 1.88228e-06 2.24096e-05 8.26044e-05 1.80087e-05 0.000455861 9.47606e+06 -2623.49 
440 76698.3 1.92385e+06 98066.3 4.90626 14.0694 165.596 1876.5 697.912 6.56976e+06 686.101 426866 1119.68 1.20038e-05 8.06785e-05 0.0111661 0.469617 0.0592074 4.97763e+06 0.00884525 0.221869 0.0113095 5.65816e-07 1.62256e-06 1.90974e-05 0.000216408 8.04869e-05 0.757659 0.000941484 0.00167068 0.00110533 1.0316e-06 2.58294e-06 3.03813e-05 8.55942e-05 1.87075e-05 0.000496418 8.67113e+06 -2400.65 
