260 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -0 
280 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 -0 
300 8717.6 1.11628e+13 -21321.9 1565.13 4.35154e+06 -33969.7 -15.5151 5.11372 101.722 19964.2 3.38166e+07 35411.8 25.2898 2.53294e+20 1069.72 0.463541 6.65184e+06 3733.76 0.0147427 4.08742e-05 0.132823 6747.49 2.69578e+09 16189.5 7.50115e-06 9605.11 -1.83466e-05 1.34674e-06 0.00374433 -2.92295e-05 -1.33501e-08 4.40015e-09 8.75276e-08 1.71784e-05 0.0290978 3.04704e-05 0.000147325 466752 0.000959226 1.9926e-05 0.0755621 0.00179218 3.56165e-06 1.87487e-07 1.06902e-05 0.00240949 1.52275 0.00373222 1.16217e+09 -321752 
320 39282.5 9.19082e+13 -231956 7274.73 2.03234e+07 -389683 -515.196 42.4997 2090.56 432532 2.57966e+08 873127 488.91 8.04633e+21 91280.7 13.6 1.49472e+08 326304 4.49892 0.00226556 22.8629 1.20339e+06 7.24647e+10 2.44645e+06 0.00101904 2.38421e+06 -0.00601724 0.000188716 0.527214 -0.0101089 -1.33648e-05 1.1025e-06 5.42317e-05 0.0112204 6.69197 0.02265 0.00341241 1.42495e+07 0.048288 0.000563195 1.89724 0.091447 0.000341364 7.58656e-06 0.000768213 0.176328 42.8374 0.2509 3.85486e+07 -10672.4 
340 89479.2 2.51828e+14 -765861 19641.8 4.87724e+07 -1.32763e+06 -3649.09 111.366 9677.68 2.11078e+06 6.85176e+08 4.58471e+06 2899.44 5.18085e+22 1.02053e+06 135.187 1.03652e+09 3.57813e+06 112.614 0.017742 342.232 1.85438e+07 4.05956e+11 3.96705e+07 0.00421674 1.18675e+07 -0.0360915 0.000925625 2.29842 -0.0625653 -0.000171965 5.24819e-06 0.000456065 0.0994715 32.2892 0.216056 0.0109021 4.79652e+07 0.21631 0.00234818 6.60026 0.405841 0.00229726 2.84351e-05 0.00398996 0.929509 134.493 1.35011 2.122e+07 -5874.86 
360 177015 4.94518e+14 -1.84101e+06 47369.4 1.01217e+08 -3.20845e+06 -14312.3 224.558 27714.1 6.21298e+06 1.30797e+09 1.3892e+07 11956.1 1.79871e+23 5.78697e+06 922.328 4.78556e+09 1.90839e+07 1097.32 0.0769771 2234.62 1.1976e+08 1.26649e+12 2.63551e+08 0.0114535 3.19971e+07 -0.11912 0.00306497 6.54912 -0.207598 -0.000926055 1.45297e-05 0.0017932 0.402002 84.6301 0.89886 0.025346 1.03027e+08 0.600207 0.00709111 16.3325 1.09165 0.00837513 6.90622e-05 0.01189 2.7545 273.467 4.03048 1.54551e+07 -4278.82 
380 323254 8.21928e+14 -3.77045e+06 105623 1.91153e+08 -6.4699e+06 -41025.6 403.918 62839.7 1.412e+07 2.11289e+09 3.17728e+07 40636.4 4.51624e+23 2.28951e+07 4971.67 1.7235e+10 6.89679e+07 6379.09 0.251666 9565.96 4.86659e+08 2.91749e+12 1.0786e+09 0.0260265 6.61769e+07 -0.303575 0.00850412 15.3905 -0.520919 -0.00330314 3.25212e-05 0.00505949 1.13686 170.118 2.55816 0.0509355 1.78837e+08 1.32334 0.0181099 33.9233 2.29816 0.0224209 0.000138582 0.0272873 6.15553 453.827 8.96094 1.24202e+07 -3438.58 
400 555540 1.2303e+15 -6.96741e+06 220884 3.34864e+08 -1.1583e+07 -96628.4 680.684 123975 2.7308e+07 3.07754e+09 6.10096e+07 120319 9.25596e+23 7.19991e+07 22594.2 5.18579e+10 1.94658e+08 26713.8 0.693947 31621.2 1.48151e+09 5.5773e+12 3.26533e+09 0.0523632 1.15964e+08 -0.656723 0.0208197 31.563 -1.09177 -0.00910783 6.41587e-05 0.0116854 2.57395 290.077 5.75054 0.0927303 2.71654e+08 2.52093 0.0411848 62.3835 4.14195 0.0493456 0.000247573 0.0533287 11.5333 664.493 16.5744 1.06094e+07 -2937.26 
420 908680 1.71425e+15 -1.19117e+07 436851 5.51632e+08 -1.89823e+07 -198221 1091.93 221939 4.71148e+07 4.18079e+09 1.03959e+08 317895 1.64741e+24 1.91428e+08 88691.3 1.35342e+11 4.59616e+08 88804.6 1.69002 87249 3.67448e+09 9.3702e+12 8.03891e+09 0.0958922 1.80904e+08 -1.25703 0.0461005 58.2133 -2.00319 -0.0209181 0.00011523 0.0234211 4.97199 441.195 10.9707 0.156051 3.75664e+08 4.31522 0.0850544 104.373 6.67009 0.0945194 0.000406286 0.0930525 19.0537 891.165 26.9811 9.47606e+06 -2623.49 
440 1.42061e+06 2.26467e+15 -1.91576e+07 822626 8.61626e+08 -2.90205e+07 -367176 1687.82 370182 7.4635e+07 5.39514e+09 1.62427e+08 759022 2.65016e+24 4.49386e+08 309894 3.14612e+11 9.49459e+08 249104 3.78627 212119 7.84923e+09 1.43359e+13 1.70837e+10 0.163832 2.61173e+08 -2.20935 0.0948696 99.3672 -3.34679 -0.0423446 0.000194648 0.0426913 8.6073 622.196 18.7319 0.24636 4.87256e+08 6.85159 0.163519 162.508 9.91441 0.164118 0.000631478 0.150466 28.8293 1125.24 40.2405 8.67113e+06 -2400.65 
460 2.13343e+06 2.87719e+15 -2.93832e+07 1.48599e+06 1.28747e+09 -4.20495e+07 -630218 2536.71 586015 1.10865e+08 6.7071e+09 2.38308e+08 1.65757e+06 3.95496e+24 9.58338e+08 983536 6.65774e+11 1.76939e+09 615578 7.93968 468738 1.49636e+10 2.04667e+13 3.25803e+10 0.265135 3.57566e+08 -3.65163 0.184674 160.002 -5.22575 -0.0783211 0.000315253 0.0728277 13.7779 833.533 29.6161 0.368375 6.03037e+08 10.2842 0.29686 239.038 13.8775 0.265269 0.000941981 0.230107 40.8631 1359.68 56.3191 8.04659e+06 -2227.74 
480 3.08316e+06 3.53957e+15 -4.32186e+07 2.58125e+06 1.84737e+09 -5.81869e+07 -1.01638e+06 3717.73 888396 1.56185e+08 8.08589e+09 3.32356e+08 3.3405e+06 5.55959e+24 1.8728e+09 2.862e+06 1.29836e+12 3.01491e+09 1.35618e+06 15.653 949617 2.58517e+10 2.76505e+13 5.68733e+10 0.408578 4.69061e+08 -5.7273 0.342066 244.812 -7.71089 -0.13469 0.000492671 0.11773 20.6976 1071.54 44.0436 0.525114 7.18842e+08 14.6758 0.512115 334.85 18.4411 0.401968 0.00135337 0.334638 54.749 1586.2 74.8129 7.54607e+06 -2089.17 
500 4.30654e+06 4.24319e+15 -6.14145e+07 4.33845e+06 2.55981e+09 -7.75038e+07 -1.56181e+06 5346.27 1.30317e+06 2.10935e+08 9.51532e+09 4.44926e+08 6.27123e+06 7.45698e+24 3.45159e+09 7.75747e+06 2.36212e+12 4.81486e+09 2.78904e+06 29.8872 1.83262e+06 4.18368e+10 3.58122e+13 9.25165e+10 0.602156 5.93298e+08 -8.5872 0.606618 357.922 -10.8369 -0.218378 0.000747534 0.182214 29.4937 1330.47 62.2112 0.717129 8.3106e+08 20.2206 0.846576 449.635 23.5753 0.585052 0.00190266 0.472274 70.5684 1799.24 95.2143 7.15187e+06 -1980.03 
520 5.84165e+06 4.98313e+15 -8.47431e+07 7.08945e+06 3.44274e+09 -9.99614e+07 -2.30448e+06 7578.02 1.86127e+06 2.75032e+08 1.09936e+10 5.75825e+08 1.10701e+07 9.60087e+24 5.98668e+09 1.97805e+07 4.04573e+12 7.208e+09 5.30982e+06 55.0231 3.34713e+06 6.32314e+10 4.48001e+13 1.41274e+11 0.856713 7.30806e+08 -12.4281 1.03971 504.899 -14.6599 -0.337966 0.00111136 0.272966 40.335 1612.28 84.4481 0.943154 9.34852e+08 26.8984 1.34905 581.728 29.0204 0.815166 0.00261426 0.645265 87.4434 1992.68 116.564 6.81868e+06 -1887.78 
540 7.70154e+06 5.73844e+15 -1.13652e+08 1.12764e+07 4.5006e+09 -1.25187e+08 -3.28539e+06 10584.8 2.59615e+06 3.47702e+08 1.2485e+10 7.22511e+08 1.84624e+07 1.19399e+25 9.89492e+09 4.77511e+07 6.56432e+12 1.02595e+10 9.59887e+06 98.8281 5.8941e+06 9.09705e+10 5.44264e+13 2.0459e+11 1.17244 8.73591e+08 -17.3017 1.71666 685.148 -19.0579 -0.500152 0.00161137 0.395225 52.9324 1900.66 109.991 1.19833 1.02689e+09 34.7419 2.07905 727.936 34.6215 1.10051 0.00352825 0.860863 105.105 2161.73 138.013 6.5688e+06 -1818.6 
